path,test_id,level,weight,model,variant,tooling,tier,score,usd,cost_estimated,total_tokens,visit_chars,visits,llm_calls,search_calls,visit_calls,tool_calls,secs,grounded
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_naive_rag_r1.json,054,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.25,0.000107,False,405,0,0,2,0,0,2,1.98,0.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_naive_rag_r2.json,054,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.25,6.6e-05,False,303,0,0,2,0,0,2,1.04,0.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_naive_rag_r3.json,054,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,3.8e-05,False,233,0,0,2,0,0,2,0.81,0.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_parametric_r1.json,054,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.25,8.1e-05,False,357,0,0,2,0,0,2,1.61,0.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_parametric_r2.json,054,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.5,5.5e-05,False,291,0,0,2,0,0,2,1.01,0.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_parametric_r3.json,054,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.25,7e-05,False,329,0,0,2,0,0,2,1.26,0.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_sequential_react_r1.json,054,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8333333333333334,0.000828,False,6636,78993,1,10,12,1,23,6.63,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_sequential_react_r2.json,054,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,1.0,0.001909,False,17021,276475,4,16,18,4,38,11.39,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-4.1-nano_sequential_react_r3.json,054,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.9166666666666666,0.000865,False,7167,151617,2,10,12,2,24,8.43,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-5-mini_graph_compiled_r1.json,054,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9166666666666666,0.010812,False,10885,103300,2,26,18,2,46,43.56,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-5-mini_graph_compiled_r2.json,054,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.009624,False,9894,152611,3,22,18,3,43,33.41,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-5-mini_graph_compiled_r3.json,054,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.009938,False,9840,182293,3,22,12,3,37,33.31,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-5-mini_sequential_react_r1.json,054,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.006144,False,10905,152611,3,12,12,3,27,25.41,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-5-mini_sequential_react_r2.json,054,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.006592,False,13440,152611,3,14,18,3,35,24.69,1.0
services/agent/idea_test_results/barrage24b_054_openai-gpt-5-mini_sequential_react_r3.json,054,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,0.9166666666666666,0.006292,False,10819,103300,2,12,18,2,32,26.68,1.0
services/agent/idea_test_results/barrage24b_055_google-gemini-3.1-pro-preview_graph_compiled_r1.json,055,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.052296,False,10243,384351,4,26,24,4,54,44.66,1.0
services/agent/idea_test_results/barrage24b_055_google-gemini-3.1-pro-preview_graph_compiled_r2.json,055,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.056784,False,11892,384351,4,30,18,4,52,41.31,1.0
services/agent/idea_test_results/barrage24b_055_google-gemini-3.1-pro-preview_graph_compiled_r3.json,055,graph,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.065542,False,13431,384351,4,30,18,4,52,71.48,1.0
services/agent/idea_test_results/barrage24b_055_google-gemini-3.1-pro-preview_sequential_react_r1.json,055,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.09168,False,31195,384351,4,24,30,4,58,55.71,1.0
services/agent/idea_test_results/barrage24b_055_google-gemini-3.1-pro-preview_sequential_react_r2.json,055,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.107344,False,33522,384351,4,22,24,4,50,59.54,1.0
services/agent/idea_test_results/barrage24b_055_google-gemini-3.1-pro-preview_sequential_react_r3.json,055,graph,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.102064,False,31752,384351,4,22,24,4,50,56.6,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_graph_r1.json,055,graph,long,openai/gpt-4.1-nano,graph,full,0,0.6,0.001296,False,9546,0,0,6,3,0,9,11.01,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_graph_r2.json,055,graph,long,openai/gpt-4.1-nano,graph,full,0,0.2,0.001809,False,14593,0,0,6,20,0,26,11.71,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_graph_r3.json,055,graph,long,openai/gpt-4.1-nano,graph,full,0,0.2,0.002081,False,17043,0,0,6,30,0,36,10.84,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_graph_compiled_r1.json,055,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001383,False,10919,403111,5,30,24,5,59,13.87,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_graph_compiled_r2.json,055,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001368,False,10837,360869,4,30,30,4,64,13.08,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_graph_compiled_r3.json,055,graph,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001027,False,7832,384351,4,26,24,4,54,9.17,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_naive_rag_r1.json,055,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.8,0.000153,False,573,0,0,2,0,0,2,1.98,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_naive_rag_r2.json,055,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.1,0.000191,False,668,0,0,2,0,0,2,2.24,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_naive_rag_r3.json,055,graph,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.8,0.000194,False,677,0,0,2,0,0,2,2.45,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_parametric_r1.json,055,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.1,0.00012,False,505,0,0,2,0,0,2,1.3,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_parametric_r2.json,055,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.6,0.000138,False,551,0,0,2,0,0,2,1.49,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_parametric_r3.json,055,graph,long,openai/gpt-4.1-nano,parametric,parametric,0,0.6,0.000112,False,487,0,0,2,0,0,2,1.26,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_sequential_react_r1.json,055,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.2,0.001559,False,13716,255974,4,14,12,4,30,9.55,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_sequential_react_r2.json,055,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.3,0.002016,False,17144,69528,2,16,24,2,42,9.86,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-4.1-nano_sequential_react_r3.json,055,graph,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.35,0.001193,False,10401,280877,3,12,12,3,27,9.05,0.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-5-mini_graph_compiled_r1.json,055,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.010509,False,11481,384351,4,26,24,4,54,49.06,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-5-mini_graph_compiled_r2.json,055,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.010778,False,11584,384351,4,26,24,4,54,44.95,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-5-mini_graph_compiled_r3.json,055,graph,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.009418,False,10911,384351,4,26,24,4,54,35.66,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-5-mini_sequential_react_r1.json,055,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.010831,False,24599,384351,4,20,24,4,48,43.94,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-5-mini_sequential_react_r2.json,055,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.013055,False,27915,384351,4,20,30,4,54,53.64,1.0
services/agent/idea_test_results/barrage24b_055_openai-gpt-5-mini_sequential_react_r3.json,055,graph,long,openai/gpt-5-mini,sequential_react,sequential,0,1.0,0.00955,False,18973,384351,4,16,18,4,38,42.92,1.0
services/agent/idea_test_results/barrage24b_056_google-gemini-3.1-pro-preview_graph_compiled_r1.json,056,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.096324,False,17152,459930,3,26,13,3,42,73.78,1.0
services/agent/idea_test_results/barrage24b_056_google-gemini-3.1-pro-preview_graph_compiled_r2.json,056,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.071932,False,14286,459930,3,24,18,3,45,51.64,1.0
services/agent/idea_test_results/barrage24b_056_google-gemini-3.1-pro-preview_graph_compiled_r3.json,056,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.088962,False,16431,459930,3,26,12,3,41,80.79,1.0
services/agent/idea_test_results/barrage24b_056_google-gemini-3.1-pro-preview_sequential_react_r1.json,056,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8666666666666666,0.035754,False,7197,153310,1,8,12,1,21,33.47,1.0
services/agent/idea_test_results/barrage24b_056_google-gemini-3.1-pro-preview_sequential_react_r2.json,056,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.073084,False,18687,164060,3,16,18,3,37,55.16,1.0
services/agent/idea_test_results/barrage24b_056_google-gemini-3.1-pro-preview_sequential_react_r3.json,056,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,0.8666666666666666,0.064046,False,10928,153310,1,10,12,1,23,50.63,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_graph_r1.json,056,integration,long,openai/gpt-4.1-nano,graph,full,0,0.6666666666666667,0.003417,False,30337,6609,1,10,20,1,31,37.41,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_graph_r2.json,056,integration,long,openai/gpt-4.1-nano,graph,full,0,0.6666666666666667,0.002455,False,21448,6609,1,8,10,1,19,17.95,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_graph_r3.json,056,integration,long,openai/gpt-4.1-nano,graph,full,0,0.6666666666666667,0.002718,False,23867,6065,1,10,3,1,14,16.19,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_graph_compiled_r1.json,056,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001244,False,9774,613240,4,22,12,4,38,17.26,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_graph_compiled_r2.json,056,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.7,0.00158,False,12550,766550,5,26,18,5,49,19.27,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_graph_compiled_r3.json,056,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,0.7,0.0012,False,9542,459930,3,22,18,3,43,14.37,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_naive_rag_r1.json,056,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6,0.000109,False,444,0,0,2,0,0,2,1.64,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_naive_rag_r2.json,056,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6,0.000119,False,470,0,0,2,0,0,2,1.95,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_naive_rag_r3.json,056,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.6,0.000121,False,474,0,0,2,0,0,2,1.8,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_parametric_r1.json,056,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.6,0.000186,False,652,0,0,2,0,0,2,3.24,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_parametric_r2.json,056,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.6,0.000174,False,623,0,0,2,0,0,2,3.61,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_parametric_r3.json,056,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.6,0.000162,False,593,0,0,2,0,0,2,2.26,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_sequential_react_r1.json,056,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.6666666666666667,0.000464,False,3098,4722,1,6,6,1,13,3.72,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_sequential_react_r2.json,056,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8666666666666666,0.000737,False,5485,153310,1,8,12,1,21,7.41,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-4.1-nano_sequential_react_r3.json,056,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.8666666666666666,0.000893,False,7208,153310,1,10,6,1,17,7.1,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-5-mini_graph_compiled_r1.json,056,integration,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.7,0.013692,False,13701,310825,3,28,24,3,55,232.35,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-5-mini_graph_compiled_r2.json,056,integration,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,1.0,0.012833,False,13338,473409,4,28,18,4,50,234.78,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-5-mini_graph_compiled_r3.json,056,integration,long,openai/gpt-5-mini,graph_compiled,graph_compiled,0,0.9333333333333333,0.01426,False,13193,306620,2,28,24,2,54,228.11,1.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-5-mini_sequential_react_r1.json,056,integration,long,openai/gpt-5-mini,sequential_react,sequential,0,0.6666666666666667,0.039687,False,72970,10207,1,52,45,1,98,187.2,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-5-mini_sequential_react_r2.json,056,integration,long,openai/gpt-5-mini,sequential_react,sequential,0,0.8,0.049779,False,101185,25504,4,52,49,4,105,197.87,0.0
services/agent/idea_test_results/barrage24b_056_openai-gpt-5-mini_sequential_react_r3.json,056,integration,long,openai/gpt-5-mini,sequential_react,sequential,0,0.7333333333333333,0.052535,False,116948,3396,2,52,78,2,132,152.99,0.0
services/agent/idea_test_results/barrage24b_057_google-gemini-3.1-pro-preview_graph_compiled_r1.json,057,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.055096,False,9733,19073,3,20,18,3,41,35.91,0.0
services/agent/idea_test_results/barrage24b_057_google-gemini-3.1-pro-preview_graph_compiled_r2.json,057,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.068352,False,11601,19073,3,26,18,3,47,43.79,0.0
services/agent/idea_test_results/barrage24b_057_google-gemini-3.1-pro-preview_graph_compiled_r3.json,057,integration,long,google/gemini-3.1-pro-preview,graph_compiled,graph_compiled,0,1.0,0.059388,False,11139,19073,3,22,18,3,43,32.77,0.0
services/agent/idea_test_results/barrage24b_057_google-gemini-3.1-pro-preview_sequential_react_r1.json,057,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.090194,False,24162,19073,3,18,18,3,39,53.61,0.0
services/agent/idea_test_results/barrage24b_057_google-gemini-3.1-pro-preview_sequential_react_r2.json,057,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.079162,False,20406,19073,3,16,18,3,37,47.45,0.0
services/agent/idea_test_results/barrage24b_057_google-gemini-3.1-pro-preview_sequential_react_r3.json,057,integration,long,google/gemini-3.1-pro-preview,sequential_react,sequential,0,1.0,0.099228,False,27094,19073,3,18,18,3,39,51.09,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_graph_r1.json,057,integration,long,openai/gpt-4.1-nano,graph,full,0,1.0,0.002549,False,24424,23969,3,8,10,3,21,25.2,1.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_graph_r2.json,057,integration,long,openai/gpt-4.1-nano,graph,full,0,1.0,0.006011,False,58889,23885,3,8,10,3,21,11.2,1.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_graph_r3.json,057,integration,long,openai/gpt-4.1-nano,graph,full,0,0.06666666666666667,0.003358,False,32649,5787,1,8,20,1,29,17.49,1.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_graph_compiled_r1.json,057,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001963,False,15203,42555,7,42,36,7,85,6.28,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_graph_compiled_r2.json,057,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.00194,False,15168,42555,7,42,36,7,85,7.92,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_graph_compiled_r3.json,057,integration,long,openai/gpt-4.1-nano,graph_compiled,graph_compiled,0,1.0,0.001787,False,13698,42555,7,40,36,7,83,4.83,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_naive_rag_r1.json,057,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,6.1e-05,False,374,0,0,2,0,0,2,0.94,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_naive_rag_r2.json,057,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.0,6.1e-05,False,374,0,0,2,0,0,2,0.82,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_naive_rag_r3.json,057,integration,long,openai/gpt-4.1-nano,naive_rag,partial,0,0.06666666666666667,6.1e-05,False,374,0,0,2,0,0,2,1.08,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_parametric_r1.json,057,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,6.3e-05,False,394,0,0,2,0,0,2,0.73,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_parametric_r2.json,057,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.0,7.2e-05,False,417,0,0,2,0,0,2,0.82,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_parametric_r3.json,057,integration,long,openai/gpt-4.1-nano,parametric,parametric,0,0.06666666666666667,7.2e-05,False,418,0,0,2,0,0,2,0.82,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_sequential_react_r1.json,057,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.4,0.00154,False,14002,19073,3,14,18,3,35,6.79,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_sequential_react_r2.json,057,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.13333333333333333,0.000669,False,5800,4409,1,10,6,1,17,3.85,0.0
services/agent/idea_test_results/barrage24b_057_openai-gpt-4.1-nano_sequential_react_r3.json,057,integration,long,openai/gpt-4.1-nano,sequential_react,sequential,0,0.4,0.001734,False,15630,19073,3,16,18,3,37,8.86,0.0
